Live stream name,Number of products,Top 3 categories,Live stream time,Stream duration,Creator name,Revenue,Revenue per minute,Online viewers,Online viewers per minute,Views,Views per minute,Items sold,Items sold per minute,Average unit price
OQQ MEGA LIVE IS TODAY,23,"Womenswear & Underwear, Sports & Outdoor",08/17 13:00 ~ 08/18 03:02,14h 2m,oqqsports,$88.81k,$105.40 Per Minute,323.92k,384.43 Per Minute,323.92k,384.43 Per Minute,2.93k,3.47 Per Minute,$30.34
